,year,price,km,range,max_vel,zero_hundred,high_range,performance,four_wheel_drive,rear_wheel_drive,sell_type_Nuevo,sell_type_Ocasion,car_type_Model 3,car_type_Model S,car_type_Model X,car_type_Model Y,color_BLACK,color_BLUE,color_CHERRY,color_GREY,color_RED,color_SILVER,color_WHITE,country_france,country_italy,country_portugal,country_spain
0,2024,99600.0,503.0,634.0,250.0,3.2,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
1,2024,102270.0,99.0,634.0,250.0,3.2,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
2,2024,102270.0,0.0,634.0,250.0,3.2,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
3,2024,90340.0,577.0,634.0,250.0,3.2,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
4,2024,101050.0,3652.0,600.0,322.0,2.1,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
5,2024,102320.0,1700.0,600.0,322.0,2.1,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
6,2024,88890.0,6198.0,634.0,250.0,3.2,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
7,2024,90050.0,997.0,634.0,250.0,3.2,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
8,2024,115240.0,21.0,600.0,322.0,2.1,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
9,2024,90750.0,1393.0,634.0,250.0,3.2,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
10,2024,91610.0,27.0,634.0,250.0,3.2,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
11,2024,102330.0,0.0,634.0,250.0,3.2,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
12,2024,116660.0,20.0,600.0,322.0,2.1,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
13,2024,97500.0,17.0,634.0,250.0,3.2,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
14,2024,111430.0,25.0,600.0,322.0,2.1,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
15,2024,39120.0,0.0,513.0,201.0,6.1,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
16,2024,42600.0,2203.0,629.0,201.0,4.4,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
17,2024,43560.0,4790.0,629.0,201.0,4.4,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
18,2024,45470.0,0.0,629.0,201.0,4.4,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
19,2024,46570.0,440.0,629.0,201.0,4.4,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
20,2024,49070.0,21.0,629.0,201.0,4.4,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
21,2024,38770.0,0.0,513.0,201.0,6.1,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
22,2024,43750.0,0.0,629.0,201.0,4.4,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
23,2024,44370.0,0.0,640.0,201.0,5.2,True,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
24,2024,45220.0,223.0,629.0,201.0,4.4,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
25,2024,54580.0,3853.0,528.0,262.0,3.1,False,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
26,2024,55320.0,1726.0,528.0,262.0,3.1,False,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
27,2024,59770.0,0.0,528.0,262.0,3.1,False,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
28,2024,60820.0,0.0,528.0,262.0,3.1,False,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
29,2024,36190.0,6578.0,513.0,201.0,6.1,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
30,2024,36390.0,5580.0,513.0,201.0,6.1,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
31,2024,37770.0,0.0,513.0,201.0,6.1,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
32,2024,39120.0,0.0,513.0,201.0,6.1,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
33,2024,45700.0,26.0,629.0,201.0,4.4,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
34,2024,46530.0,0.0,629.0,201.0,4.4,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
35,2024,46600.0,3382.0,629.0,201.0,4.4,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
36,2024,46770.0,0.0,629.0,201.0,4.4,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
37,2024,59770.0,0.0,528.0,262.0,3.1,False,True,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
38,2024,38280.0,3906.0,513.0,201.0,6.1,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
39,2024,39120.0,0.0,513.0,201.0,6.1,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
40,2024,46770.0,0.0,629.0,201.0,4.4,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
41,2024,48120.0,0.0,629.0,201.0,4.4,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
42,2024,48370.0,0.0,629.0,201.0,4.4,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
43,2024,49420.0,0.0,629.0,201.0,4.4,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
44,2024,54860.0,3325.0,528.0,262.0,3.1,False,True,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
45,2024,55950.0,13.0,528.0,262.0,3.1,False,True,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
46,2024,60820.0,0.0,528.0,262.0,3.1,False,True,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
47,2024,36990.0,6018.0,513.0,201.0,6.1,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
48,2024,38080.0,39.0,513.0,201.0,6.1,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
49,2024,38470.0,0.0,513.0,201.0,6.1,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
50,2024,43730.0,7566.0,629.0,201.0,4.4,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
51,2024,43920.0,6630.0,629.0,201.0,4.4,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
52,2024,45280.0,1202.0,629.0,201.0,4.4,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
53,2024,45650.0,0.0,629.0,201.0,4.4,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
54,2024,45890.0,4446.0,629.0,201.0,4.4,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
55,2024,46990.0,13.0,629.0,201.0,4.4,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
56,2024,47470.0,0.0,629.0,201.0,4.4,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
57,2024,38470.0,0.0,513.0,201.0,6.1,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
58,2024,38520.0,15.0,513.0,201.0,6.1,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
59,2024,44320.0,2051.0,629.0,201.0,4.4,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
60,2024,95670.0,3649.0,576.0,250.0,3.9,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
61,2024,99960.0,5936.0,576.0,250.0,3.9,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
62,2024,100720.0,1015.0,576.0,250.0,3.9,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
63,2024,102640.0,1405.0,576.0,250.0,3.9,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
64,2024,104370.0,0.0,576.0,250.0,3.9,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
65,2024,106050.0,34.0,543.0,262.0,2.6,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
66,2024,106620.0,3295.0,576.0,250.0,3.9,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
67,2024,110270.0,0.0,576.0,250.0,3.9,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
68,2024,111440.0,60.0,543.0,262.0,2.6,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
69,2024,115670.0,0.0,576.0,250.0,3.9,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
70,2024,118070.0,0.0,576.0,250.0,3.9,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
71,2024,118070.0,92.0,576.0,250.0,3.9,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
72,2024,100340.0,4086.0,576.0,250.0,3.9,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True
73,2024,102020.0,5897.0,576.0,250.0,3.9,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True
74,2024,109710.0,3229.0,576.0,250.0,3.9,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True
75,2024,116170.0,0.0,576.0,250.0,3.9,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True
76,2024,119670.0,0.0,576.0,250.0,3.9,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True
77,2024,104520.0,208.0,576.0,250.0,3.9,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
78,2024,113820.0,33.0,543.0,262.0,2.6,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
79,2024,118070.0,0.0,576.0,250.0,3.9,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
80,2024,109540.0,23.0,576.0,250.0,3.9,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
81,2024,111750.0,33.0,543.0,262.0,2.6,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
82,2024,118720.0,0.0,543.0,262.0,2.6,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
83,2024,119820.0,25.0,543.0,262.0,2.6,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
84,2024,42150.0,18.0,600.0,217.0,5.9,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
85,2024,44260.0,0.0,455.0,217.0,6.9,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
86,2024,44390.0,6314.0,430.0,217.0,6.9,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
87,2024,45310.0,0.0,455.0,217.0,6.9,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
88,2024,45350.0,8812.0,565.0,217.0,5.9,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
89,2024,45420.0,8298.0,565.0,217.0,5.9,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
90,2024,45660.0,1317.0,430.0,217.0,6.9,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
91,2024,46360.0,0.0,430.0,217.0,6.9,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
92,2024,46760.0,0.0,600.0,217.0,5.9,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
93,2024,46840.0,1991.0,565.0,217.0,5.9,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
94,2024,47490.0,4462.0,565.0,217.0,5.9,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
95,2024,47910.0,2707.0,565.0,217.0,5.9,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
96,2024,48010.0,7086.0,533.0,217.0,5.0,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
97,2024,49000.0,2036.0,533.0,217.0,5.0,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
98,2024,49440.0,967.0,565.0,217.0,5.9,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
99,2024,49740.0,55.0,565.0,217.0,5.9,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
100,2024,49790.0,401.0,533.0,217.0,5.0,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
101,2024,51760.0,0.0,533.0,217.0,5.0,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
103,2024,52950.0,26.0,533.0,217.0,5.0,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
104,2024,54910.0,565.0,533.0,217.0,5.0,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
105,2024,55070.0,0.0,533.0,217.0,5.0,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
106,2024,55140.0,2291.0,514.0,250.0,3.7,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
107,2024,55280.0,9.0,533.0,217.0,5.0,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
108,2024,55640.0,0.0,514.0,250.0,3.7,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
109,2024,56120.0,0.0,533.0,217.0,5.0,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
110,2024,56420.0,0.0,533.0,217.0,5.0,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
111,2024,58280.0,7.0,514.0,250.0,3.7,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
112,2024,58870.0,0.0,533.0,217.0,5.0,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
113,2024,58970.0,0.0,514.0,250.0,3.7,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
114,2024,42140.0,8864.0,455.0,217.0,6.9,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True
115,2024,42670.0,5955.0,455.0,217.0,6.9,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True
116,2024,44750.0,5727.0,430.0,217.0,6.9,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True
117,2024,45560.0,0.0,455.0,217.0,6.9,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True
118,2024,47140.0,0.0,565.0,217.0,5.9,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True
119,2024,48060.0,0.0,600.0,217.0,5.9,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True
120,2024,49110.0,0.0,600.0,217.0,5.9,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True
121,2024,52480.0,1525.0,533.0,217.0,5.0,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True
122,2024,52990.0,12.0,533.0,217.0,5.0,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True
123,2024,53060.0,0.0,533.0,217.0,5.0,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True
124,2024,61500.0,396.0,514.0,250.0,3.7,False,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True
125,2024,61620.0,0.0,514.0,250.0,3.7,False,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True
126,2024,45560.0,0.0,455.0,217.0,6.9,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
127,2024,45890.0,5127.0,430.0,217.0,6.9,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
128,2024,47660.0,0.0,430.0,217.0,6.9,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
129,2024,48060.0,0.0,600.0,217.0,5.9,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
130,2024,49410.0,0.0,600.0,217.0,5.9,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
131,2024,50880.0,2501.0,533.0,217.0,5.0,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
132,2024,51360.0,2857.0,533.0,217.0,5.0,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
133,2024,56740.0,612.0,514.0,250.0,3.7,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
134,2024,58970.0,0.0,514.0,250.0,3.7,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
135,2024,60270.0,0.0,514.0,250.0,3.7,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
136,2024,43780.0,2582.0,455.0,217.0,6.9,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
137,2024,45360.0,17.0,565.0,217.0,5.9,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
138,2024,46860.0,0.0,455.0,217.0,6.9,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
139,2024,48930.0,3295.0,565.0,217.0,5.9,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
140,2024,49360.0,0.0,600.0,217.0,5.9,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
141,2024,49800.0,4053.0,565.0,217.0,5.9,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
142,2024,50410.0,0.0,600.0,217.0,5.9,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
143,2024,50980.0,5.0,565.0,217.0,5.9,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
144,2024,51820.0,689.0,565.0,217.0,5.9,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
145,2024,56870.0,23.0,514.0,250.0,3.7,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
146,2024,56870.0,95.0,514.0,250.0,3.7,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
147,2024,59360.0,54.0,514.0,250.0,3.7,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
148,2024,59370.0,0.0,533.0,217.0,5.0,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
149,2024,59960.0,831.0,533.0,217.0,5.0,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
150,2024,45040.0,31.0,455.0,217.0,6.9,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
151,2024,46680.0,4371.0,600.0,217.0,5.9,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
152,2024,46720.0,1011.0,455.0,217.0,6.9,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
153,2024,46940.0,3522.0,600.0,217.0,5.9,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
154,2024,49360.0,0.0,600.0,217.0,5.9,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
155,2024,50300.0,4042.0,565.0,217.0,5.9,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
156,2024,51260.0,12.0,533.0,217.0,5.0,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
157,2024,51760.0,0.0,600.0,217.0,5.9,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
158,2024,52850.0,4260.0,533.0,217.0,5.0,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
159,2024,58810.0,179.0,514.0,250.0,3.7,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
160,2024,58920.0,0.0,514.0,250.0,3.7,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
161,2024,61570.0,0.0,514.0,250.0,3.7,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
162,2024,66420.0,0.0,514.0,250.0,3.7,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
163,2023,77200.0,13.0,634.0,250.0,3.2,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
164,2023,81800.0,6301.0,634.0,250.0,3.2,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
165,2023,85700.0,15.0,600.0,322.0,2.1,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
166,2018,31200.0,115.0,490.0,225.0,4.4,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
167,2018,33200.0,70.0,490.0,225.0,4.4,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
168,2018,33900.0,68.0,490.0,225.0,4.4,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
169,2023,78800.0,12.0,634.0,250.0,3.2,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
170,2023,79900.0,8276.0,634.0,250.0,3.2,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
171,2018,28900.0,117.0,490.0,225.0,4.4,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
172,2023,83600.0,3269.0,634.0,250.0,3.2,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
173,2023,33500.0,39.0,491.0,225.0,6.1,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
174,2024,36000.0,1817.0,513.0,201.0,6.1,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
175,2024,37000.0,676.0,513.0,201.0,6.1,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
176,2024,37000.0,727.0,513.0,201.0,6.1,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
177,2023,42300.0,29.0,547.0,261.0,3.3,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
178,2019,28900.0,60.0,560.0,233.0,4.6,True,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
179,2022,31600.0,15.0,491.0,225.0,6.1,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
180,2020,32400.0,73.0,560.0,233.0,4.6,True,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
181,2021,33000.0,76.0,614.0,233.0,4.4,True,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
182,2021,34000.0,42.0,580.0,233.0,4.4,True,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
183,2022,39500.0,37.0,602.0,233.0,4.4,True,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
184,2021,33000.0,63.0,580.0,233.0,4.4,True,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
185,2024,45000.0,15.0,629.0,201.0,4.4,True,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
186,2021,32500.0,79.0,580.0,233.0,4.4,True,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
187,2021,33500.0,57.0,580.0,233.0,4.4,True,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
188,2021,34900.0,26.0,580.0,233.0,4.4,True,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
189,2022,37100.0,30.0,602.0,233.0,4.4,True,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
190,2023,43200.0,18.0,547.0,261.0,3.3,False,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
191,2023,84000.0,20.0,543.0,262.0,2.6,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
192,2023,84600.0,15.0,543.0,262.0,2.6,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
193,2023,82500.0,11.0,576.0,250.0,3.9,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True
194,2018,47900.0,108.0,565.0,249.0,4.9,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
195,2023,85500.0,21.0,543.0,262.0,2.6,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
196,2023,43800.0,48.0,514.0,250.0,3.7,False,True,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True
197,2024,40500.0,12.0,430.0,217.0,6.9,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
198,2024,95015.0,7091.0,634.0,250.0,3.2,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
199,2024,98645.0,1306.0,634.0,250.0,3.2,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
200,2024,115925.0,0.0,600.0,322.0,2.1,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
201,2024,103525.0,0.0,634.0,250.0,3.2,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
202,2024,121025.0,54.0,600.0,322.0,2.1,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
